timestamp,commit_id,filedir,filename,category,line_count
2025-09-30T03:56:32+00:00,efd83b7,tests,test_file_parser.py,docstrings_comments,36
2025-09-30T03:56:32+00:00,efd83b7,tests,test_models.py,code,56
2025-09-30T03:56:32+00:00,efd83b7,tests,test_models.py,docstrings_comments,11
2025-09-30T03:56:32+00:00,efd83b7,tests,test_time_utils.py,code,103
2025-09-30T03:56:32+00:00,efd83b7,tests,test_time_utils.py,docstrings_comments,25
2025-09-30T03:56:32+00:00,efd83b7,tests,test_url_parser.py,code,253
2025-09-30T03:56:32+00:00,efd83b7,tests,test_url_parser.py,docstrings_comments,64
2025-09-30T03:56:32+00:00,efd83b7,tests,test_xml_builder.py,code,214
2025-09-30T03:56:32+00:00,efd83b7,tests,test_xml_builder.py,docstrings_comments,34
2025-09-30T02:35:59+00:00,e8dd064,src,__init__.py,code,0
2025-09-30T02:35:59+00:00,e8dd064,src,__init__.py,docstrings_comments,1
2025-09-30T02:35:59+00:00,e8dd064,src,cli.py,code,119
2025-09-30T02:35:59+00:00,e8dd064,src,cli.py,docstrings_comments,55
2025-09-30T02:35:59+00:00,e8dd064,src,exceptions.py,code,135
2025-09-30T02:35:59+00:00,e8dd064,src,exceptions.py,docstrings_comments,49
2025-09-30T02:35:59+00:00,e8dd064,src,file_parser.py,code,139
2025-09-30T02:35:59+00:00,e8dd064,src,file_parser.py,docstrings_comments,74
2025-09-30T02:35:59+00:00,e8dd064,src,logging_config.py,code,21
2025-09-30T02:35:59+00:00,e8dd064,src,logging_config.py,docstrings_comments,23
2025-09-30T02:35:59+00:00,e8dd064,src,models.py,code,21
2025-09-30T02:35:59+00:00,e8dd064,src,models.py,docstrings_comments,13
2025-09-30T02:35:59+00:00,e8dd064,src,time_utils.py,code,62
2025-09-30T02:35:59+00:00,e8dd064,src,time_utils.py,docstrings_comments,42
2025-09-30T02:35:59+00:00,e8dd064,src,url_parser.py,code,161
2025-09-30T02:35:59+00:00,e8dd064,src,url_parser.py,docstrings_comments,147
2025-09-30T02:35:59+00:00,e8dd064,src,xml_builder.py,code,52
2025-09-30T02:35:59+00:00,e8dd064,src,xml_builder.py,docstrings_comments,14
2025-09-30T02:35:59+00:00,e8dd064,tests,__init__.py,code,0
2025-09-30T02:35:59+00:00,e8dd064,tests,__init__.py,docstrings_comments,1
2025-09-30T02:35:59+00:00,e8dd064,tests,test_cli.py,code,118
2025-09-30T02:35:59+00:00,e8dd064,tests,test_cli.py,docstrings_comments,30
2025-09-30T02:35:59+00:00,e8dd064,tests,test_end_to_end.py,code,199
2025-09-30T02:35:59+00:00,e8dd064,tests,test_end_to_end.py,docstrings_comments,50
2025-09-30T02:35:59+00:00,e8dd064,tests,test_exceptions.py,code,166
2025-09-30T02:35:59+00:00,e8dd064,tests,test_exceptions.py,docstrings_comments,32
2025-09-30T02:35:59+00:00,e8dd064,tests,test_exceptions_url.py,code,83
2025-09-30T02:35:59+00:00,e8dd064,tests,test_exceptions_url.py,docstrings_comments,27
2025-09-30T02:35:59+00:00,e8dd064,tests,test_file_parser.py,code,283
2025-09-30T02:35:59+00:00,e8dd064,tests,test_file_parser.py,docstrings_comments,36
2025-09-30T02:35:59+00:00,e8dd064,tests,test_models.py,code,56
2025-09-30T02:35:59+00:00,e8dd064,tests,test_models.py,docstrings_comments,11
2025-09-30T02:35:59+00:00,e8dd064,tests,test_time_utils.py,code,103
2025-09-30T02:35:59+00:00,e8dd064,tests,test_time_utils.py,docstrings_comments,25
2025-09-30T02:35:59+00:00,e8dd064,tests,test_url_parser.py,code,223
2025-09-30T02:35:59+00:00,e8dd064,tests,test_url_parser.py,docstrings_comments,57
2025-09-30T02:35:59+00:00,e8dd064,tests,test_xml_builder.py,code,214
2025-09-30T02:35:59+00:00,e8dd064,tests,test_xml_builder.py,docstrings_comments,34
2025-09-30T02:10:59+00:00,77634c1,src,__init__.py,code,0
2025-09-30T02:10:59+00:00,77634c1,src,__init__.py,docstrings_comments,1
2025-09-30T02:10:59+00:00,77634c1,src,cli.py,code,119
2025-09-30T02:10:59+00:00,77634c1,src,cli.py,docstrings_comments,55
2025-09-30T02:10:59+00:00,77634c1,src,exceptions.py,code,135
2025-09-30T02:10:59+00:00,77634c1,src,exceptions.py,docstrings_comments,49
2025-09-30T02:10:59+00:00,77634c1,src,file_parser.py,code,139
2025-09-30T02:10:59+00:00,77634c1,src,file_parser.py,docstrings_comments,74
2025-09-30T02:10:59+00:00,77634c1,src,logging_config.py,code,21
2025-09-30T02:10:59+00:00,77634c1,src,logging_config.py,docstrings_comments,23
2025-09-30T02:10:59+00:00,77634c1,src,models.py,code,21
2025-09-30T02:10:59+00:00,77634c1,src,models.py,docstrings_comments,13
2025-09-30T02:10:59+00:00,77634c1,src,time_utils.py,code,62
2025-09-30T02:10:59+00:00,77634c1,src,time_utils.py,docstrings_comments,42
2025-09-30T02:10:59+00:00,77634c1,src,url_parser.py,code,161
2025-09-30T02:10:59+00:00,77634c1,src,url_parser.py,docstrings_comments,147
2025-09-30T02:10:59+00:00,77634c1,src,xml_builder.py,code,52
2025-09-30T02:10:59+00:00,77634c1,src,xml_builder.py,docstrings_comments,14
2025-09-30T02:10:59+00:00,77634c1,tests,__init__.py,code,0
2025-09-30T02:10:59+00:00,77634c1,tests,__init__.py,docstrings_comments,1
2025-09-30T02:10:59+00:00,77634c1,tests,test_cli.py,code,118
2025-09-30T02:10:59+00:00,77634c1,tests,test_cli.py,docstrings_comments,30
